employee_id,age,education,career,job,skills_explode,skfn_explode
a00009000,45,초대졸(예정),3,DevOps/시스템 엔지니어,Visual Studio,18
a00009002,22,고졸(예정),0,서버/백엔드 개발자,GitLab,7
a00009002,22,고졸(예정),0,서버/백엔드 개발자,HW,3
a00009002,22,고졸(예정),0,서버/백엔드 개발자,Amazon Aurora,6
a00009003,26,대졸(예정),3,프론트엔드 개발자,Go,25
a00009003,26,대졸(예정),3,프론트엔드 개발자,React Query,16
a00009003,26,대졸(예정),3,프론트엔드 개발자,Vite,13
a00009003,26,대졸(예정),3,프론트엔드 개발자,iOS,13
a00009003,26,대졸(예정),3,프론트엔드 개발자,GitHub Actions,12
a00009004,31,대졸(예정),1,DevOps/시스템 엔지니어,Git,25
a00009004,31,대졸(예정),1,DevOps/시스템 엔지니어,CSS 3,15
a00009004,31,대졸(예정),1,DevOps/시스템 엔지니어,Ccnp,18
a00009004,31,대졸(예정),1,DevOps/시스템 엔지니어,L4,15
a00009004,31,대졸(예정),1,DevOps/시스템 엔지니어,Kafka,13
a00009087,30,석박사(예정),3,웹퍼블리셔,Git,23
a00009087,30,석박사(예정),3,웹퍼블리셔,CSS 3,11
a00009087,30,석박사(예정),3,웹퍼블리셔,GitHub,19
a00009087,30,석박사(예정),3,웹퍼블리셔,GUI,25
a00009087,30,석박사(예정),3,웹퍼블리셔,Zeplin,22
a00010277,28,대졸(예정),2,프론트엔드 개발자,TortoiseSVN,12
a00010277,28,대졸(예정),2,프론트엔드 개발자,Spring Boot,16
a00010277,28,대졸(예정),2,프론트엔드 개발자,Supabase,24
a00009005,42,석박사(예정),12,iOS 개발자,Swift,41
a00009005,42,석박사(예정),12,iOS 개발자,Node.js,52
a00009005,42,석박사(예정),12,iOS 개발자,React,42
a00009005,42,석박사(예정),12,iOS 개발자,Socket.IO,48
a00009005,42,석박사(예정),12,iOS 개발자,SwiftUI,53
a00009006,30,석박사(예정),2,프론트엔드 개발자,Matplotlib,24
a00009006,30,석박사(예정),2,프론트엔드 개발자,Router,12
a00009006,30,석박사(예정),2,프론트엔드 개발자,L7,21
a00009006,30,석박사(예정),2,프론트엔드 개발자,Firebase Realtime Database,24
a00009006,30,석박사(예정),2,프론트엔드 개발자,SQL,18
a00009007,31,고졸(예정),2,QA 엔지니어,Jenkins,13
a00009007,31,고졸(예정),2,QA 엔지니어,REST API,22
a00009007,31,고졸(예정),2,QA 엔지니어,Grafana,18
a00009007,31,고졸(예정),2,QA 엔지니어,Playwright,17
a00009008,31,대졸(예정),3,서버/백엔드 개발자,Azure DevOps,14
a00009008,31,대졸(예정),3,서버/백엔드 개발자,Oracle,15
a00009008,31,대졸(예정),3,서버/백엔드 개발자,GoLand,23
a00009008,31,대졸(예정),3,서버/백엔드 개발자,Objective-C,24
a00009009,33,고졸(예정),7,프론트엔드 개발자,Pandas,47
a00009009,33,고졸(예정),7,프론트엔드 개발자,MVVM,41
a00009009,33,고졸(예정),7,프론트엔드 개발자,Spring Boot,51
a00009009,33,고졸(예정),7,프론트엔드 개발자,MachineLearning,44
a00009010,51,대졸(예정),20,웹퍼블리셔,Vercel,42
a00009010,51,대졸(예정),20,웹퍼블리셔,GitHub,54
a00009010,51,대졸(예정),20,웹퍼블리셔,JavaScript,44
a00009010,51,대졸(예정),20,웹퍼블리셔,GUI,47
a00009011,31,대졸(예정),2,프론트엔드 개발자,vuex,23
a00009011,31,대졸(예정),2,프론트엔드 개발자,Java,25
a00009011,31,대졸(예정),2,프론트엔드 개발자,Firebase Realtime Database,14
a00009012,32,대졸(예정),7,프론트엔드 개발자,TypeScript,51
a00009012,32,대졸(예정),7,프론트엔드 개발자,Dart,54
a00009012,32,대졸(예정),7,프론트엔드 개발자,XML,52
a00009012,32,대졸(예정),7,프론트엔드 개발자,Node.js,46
a00009013,31,대졸(예정),10,빅데이터 엔지니어,scikit-learn,53
a00009013,31,대졸(예정),10,빅데이터 엔지니어,PostgreSQL,51
a00009013,31,대졸(예정),10,빅데이터 엔지니어,Spring,48
a00009014,28,대졸(예정),3,QA 엔지니어,C,25
a00009014,28,대졸(예정),3,QA 엔지니어,Grafana,18
a00009014,28,대졸(예정),3,QA 엔지니어,Testrail,22
a00009015,51,초대졸(예정),15,인공지능/머신러닝,FPGA,48
a00009015,51,초대졸(예정),15,인공지능/머신러닝,Network,55
a00009015,51,초대졸(예정),15,인공지능/머신러닝,Swift,43
a00009015,51,초대졸(예정),15,인공지능/머신러닝,AR,41
a00009016,34,초대졸(예정),5,SW/솔루션,MongoDB,34
a00009016,34,초대졸(예정),5,SW/솔루션,Pads,37
a00009016,34,초대졸(예정),5,SW/솔루션,Orcad,39
a00009017,41,대졸(예정),5,DevOps/시스템 엔지니어,AZURE,35
a00009017,41,대졸(예정),5,DevOps/시스템 엔지니어,Istio,34
a00009017,41,대졸(예정),5,DevOps/시스템 엔지니어,ARM,26
a00009017,41,대졸(예정),5,DevOps/시스템 엔지니어,Pulumi,31
a00009018,30,대졸(예정),3,SW/솔루션,Newman,24
a00009018,30,대졸(예정),3,SW/솔루션,CMake,17
a00009019,50,대졸(예정),3,안드로이드 개발자,Retrofit,18
a00009019,50,대졸(예정),3,안드로이드 개발자,Android Studio,18
a00009019,50,대졸(예정),3,안드로이드 개발자,Coroutine,17
a00009019,50,대졸(예정),3,안드로이드 개발자,Android SDK,24
a00009020,29,대졸(예정),1,QA 엔지니어,Postman,15
a00009020,29,대졸(예정),1,QA 엔지니어,Confluence,17
a00009020,29,대졸(예정),1,QA 엔지니어,Jenkins,25
a00009021,28,대졸(예정),0,프론트엔드 개발자,GitHub Actions,4
a00009021,28,대졸(예정),0,프론트엔드 개발자,React.js Boilerplate,2
a00009021,28,대졸(예정),0,프론트엔드 개발자,mobX,6
a00009021,28,대졸(예정),0,프론트엔드 개발자,Pandas,4
a00009021,28,대졸(예정),0,프론트엔드 개발자,Node.js,3
a00009022,29,대졸(예정),0,HW/임베디드,RTOS,6
a00009022,29,대졸(예정),0,HW/임베디드,C#,10
a00009022,29,대졸(예정),0,HW/임베디드,Java,5
a00009022,29,대졸(예정),0,HW/임베디드,Cisco ISE,10
a00009023,32,대졸(예정),6,SW/솔루션,FPGA,35
a00009023,32,대졸(예정),6,SW/솔루션,ARM,36
a00009023,32,대졸(예정),6,SW/솔루션,FW,28
a00009023,32,대졸(예정),6,SW/솔루션,SQLite,35
a00009024,21,대졸(예정),0,서버/백엔드 개발자,Kafka,8
a00009024,21,대졸(예정),0,서버/백엔드 개발자,Jenkins,0
a00009024,21,대졸(예정),0,서버/백엔드 개발자,Amazon DynamoDB,7
a00009024,21,대졸(예정),0,서버/백엔드 개발자,SAP,1
a00009024,21,대졸(예정),0,서버/백엔드 개발자,Backendless,10
a00009025,32,대졸(예정),7,iOS 개발자,Dart,51
a00009025,32,대졸(예정),7,iOS 개발자,Flutter,53
a00009025,32,대졸(예정),7,iOS 개발자,Qt,47
a00009026,32,초대졸(예정),3,서버/백엔드 개발자,Flask,14
a00009026,32,초대졸(예정),3,서버/백엔드 개발자,CISSP,12
a00009026,32,초대졸(예정),3,서버/백엔드 개발자,Mfc,22
a00009026,32,초대졸(예정),3,서버/백엔드 개발자,Docker,24
a00009026,32,초대졸(예정),3,서버/백엔드 개발자,GitHub,15
a00009027,51,대졸(예정),14,빅데이터 엔지니어,jQuery,52
a00009027,51,대졸(예정),14,빅데이터 엔지니어,Etl,53
a00009027,51,대졸(예정),14,빅데이터 엔지니어,DeepLearning,52
a00009027,51,대졸(예정),14,빅데이터 엔지니어,PCB,42
a00009027,51,대졸(예정),14,빅데이터 엔지니어,scikit-learn,42
a00009028,29,초대졸(예정),3,HW/임베디드,Zephyr,19
a00009028,29,초대졸(예정),3,HW/임베디드,OpenCV,25
a00009028,29,초대졸(예정),3,HW/임베디드,WebRTC,12
a00009084,23,대졸(예정),0,프론트엔드 개발자,GitLab,4
a00009084,23,대졸(예정),0,프론트엔드 개발자,Ant Design,0
a00009084,23,대졸(예정),0,프론트엔드 개발자,Refactor.io,5
a00009084,23,대졸(예정),0,프론트엔드 개발자,Confluence,8
a00009030,23,대졸(예정),0,안드로이드 개발자,Kotlin,3
a00009030,23,대졸(예정),0,안드로이드 개발자,Room,10
a00009030,23,대졸(예정),0,안드로이드 개발자,Confluence,5
a00009030,23,대졸(예정),0,안드로이드 개발자,Jetpack,0
a00009030,23,대졸(예정),0,안드로이드 개발자,Webpack,3
a00009031,45,대졸(예정),2,서버/백엔드 개발자,ISMS,25
a00009031,45,대졸(예정),2,서버/백엔드 개발자,.NET,15
a00009031,45,대졸(예정),2,서버/백엔드 개발자,Tibero,18
a00009031,45,대졸(예정),2,서버/백엔드 개발자,OLAP,17
a00009031,45,대졸(예정),2,서버/백엔드 개발자,Envoy,15
a00009032,24,고졸(예정),0,안드로이드 개발자,Room,1
a00009032,24,고졸(예정),0,안드로이드 개발자,Confluence,1
a00009032,24,고졸(예정),0,안드로이드 개발자,WebRTC,7
a00009032,24,고졸(예정),0,안드로이드 개발자,Xcode,9
a00009032,24,고졸(예정),0,안드로이드 개발자,macOS,0
a00009033,37,초대졸(예정),8,서버/백엔드 개발자,Travis CI,54
a00009033,37,초대졸(예정),8,서버/백엔드 개발자,Spring Data JPA,45
a00009033,37,초대졸(예정),8,서버/백엔드 개발자,Swagger UI,42
a00009033,37,초대졸(예정),8,서버/백엔드 개발자,GitHub,42
a00009034,35,대졸(예정),5,프론트엔드 개발자,Dart,30
a00009034,35,대졸(예정),5,프론트엔드 개발자,CodeIgniter,29
a00009034,35,대졸(예정),5,프론트엔드 개발자,pnpm,34
a00009034,35,대졸(예정),5,프론트엔드 개발자,Confluence,34
a00009034,35,대졸(예정),5,프론트엔드 개발자,WebGL,34
a00009035,26,대졸(예정),0,SW/솔루션,Shell,7
a00009035,26,대졸(예정),0,SW/솔루션,Linux,5
a00009035,26,대졸(예정),0,SW/솔루션,SummitDB,8
a00009035,26,대졸(예정),0,SW/솔루션,CUDA,0
a00009036,33,대졸(예정),7,DevOps/시스템 엔지니어,JavaScript,44
a00009036,33,대졸(예정),7,DevOps/시스템 엔지니어,Deta Cloud,48
a00009036,33,대졸(예정),7,DevOps/시스템 엔지니어,Kotlin,41
a00009036,33,대졸(예정),7,DevOps/시스템 엔지니어,iOS,44
a00009037,21,대졸(예정),0,정보보안 담당자,Solidity,3
a00009037,21,대졸(예정),0,정보보안 담당자,Snort,9
a00009037,21,대졸(예정),0,정보보안 담당자,Kubernetes,0
a00009037,21,대졸(예정),0,정보보안 담당자,C,6
a00009038,29,대졸(예정),3,서버/백엔드 개발자,GCP,21
a00009038,29,대졸(예정),3,서버/백엔드 개발자,Envoy,18
a00009038,29,대졸(예정),3,서버/백엔드 개발자,WebSocket,21
a00009038,29,대졸(예정),3,서버/백엔드 개발자,vmware,23
a00009039,26,초대졸(예정),0,프론트엔드 개발자,Notion,10
a00009039,26,초대졸(예정),0,프론트엔드 개발자,Flutter,9
a00009039,26,초대졸(예정),0,프론트엔드 개발자,Google BigQuery,1
a00009039,26,초대졸(예정),0,프론트엔드 개발자,Sentry,10
a00009040,43,초대졸(예정),7,서버/백엔드 개발자,SwiftUI,55
a00009040,43,초대졸(예정),7,서버/백엔드 개발자,MQTT,46
a00009040,43,초대졸(예정),7,서버/백엔드 개발자,Unity,53
a00009040,43,초대졸(예정),7,서버/백엔드 개발자,Hack,50
a00009040,43,초대졸(예정),7,서버/백엔드 개발자,Vercel,50
a00009041,29,대졸(예정),4,서버/백엔드 개발자,Classic ASP,36
a00009041,29,대졸(예정),4,서버/백엔드 개발자,Sentry,37
a00009041,29,대졸(예정),4,서버/백엔드 개발자,SW,30
a00009041,29,대졸(예정),4,서버/백엔드 개발자,C#,30
a00009042,39,대졸(예정),3,DevOps/시스템 엔지니어,Istio,17
a00009042,39,대졸(예정),3,DevOps/시스템 엔지니어,.NET,21
a00009042,39,대졸(예정),3,DevOps/시스템 엔지니어,Go,20
a00009042,39,대졸(예정),3,DevOps/시스템 엔지니어,MSA,25
a00009042,39,대졸(예정),3,DevOps/시스템 엔지니어,PowerShell,21
a00009043,48,대졸(예정),20,DevOps/시스템 엔지니어,REST API,48
a00009043,48,대졸(예정),20,DevOps/시스템 엔지니어,Amazon EKS,55
a00009043,48,대졸(예정),20,DevOps/시스템 엔지니어,RabbitMQ,52
a00009044,30,초대졸(예정),4,인공지능/머신러닝,NLP,38
a00009044,30,초대졸(예정),4,인공지능/머신러닝,Keras,40
a00009044,30,초대졸(예정),4,인공지능/머신러닝,Slack,31
a00009045,30,대졸(예정),7,서버/백엔드 개발자,Etl,55
a00009045,30,대졸(예정),7,서버/백엔드 개발자,Classic ASP,49
a00009045,30,대졸(예정),7,서버/백엔드 개발자,GoLand,53
a00009046,32,고졸(예정),4,블록체인,Docker,38
a00009046,32,고졸(예정),4,블록체인,TypeScript,34
a00009046,32,고졸(예정),4,블록체인,Git,40
a00009046,32,고졸(예정),4,블록체인,Blockchain,26
a00009046,32,고졸(예정),4,블록체인,Azure DevOps,28
a00009047,50,대졸(예정),9,DevOps/시스템 엔지니어,PowerShell,53
a00009047,50,대졸(예정),9,DevOps/시스템 엔지니어,AWS Certificate Manager,48
a00009047,50,대졸(예정),9,DevOps/시스템 엔지니어,Oracle,52
a00009047,50,대졸(예정),9,DevOps/시스템 엔지니어,Ansible,45
a00009048,35,대졸(예정),10,서버/백엔드 개발자,TailwindCSS,41
a00009048,35,대졸(예정),10,서버/백엔드 개발자,RabbitMQ,51
a00009048,35,대졸(예정),10,서버/백엔드 개발자,Sentry,47
a00009048,35,대졸(예정),10,서버/백엔드 개발자,Cassandra,52
a00009048,35,대졸(예정),10,서버/백엔드 개발자,Angular 2,54
a00009049,24,고졸(예정),0,DevOps/시스템 엔지니어,.NET,3
a00009049,24,고졸(예정),0,DevOps/시스템 엔지니어,MQTT,2
a00009049,24,고졸(예정),0,DevOps/시스템 엔지니어,Infra,4
a00009049,24,고졸(예정),0,DevOps/시스템 엔지니어,Apache HTTP Server,0
a00009049,24,고졸(예정),0,DevOps/시스템 엔지니어,Android OS,9
a00009050,26,초대졸(예정),1,프론트엔드 개발자,C,20
a00009050,26,초대졸(예정),1,프론트엔드 개발자,Webpack,17
a00009050,26,초대졸(예정),1,프론트엔드 개발자,MVVM,16
a00009051,29,대졸(예정),1,SW/솔루션,React Native,17
a00009051,29,대졸(예정),1,SW/솔루션,JsonAPI,19
a00009051,29,대졸(예정),1,SW/솔루션,Azure Application Insights,12
a00009051,29,대졸(예정),1,SW/솔루션,Embedded Linux,23
a00009051,29,대졸(예정),1,SW/솔루션,Cloudflare WAF,11
a00009052,29,대졸(예정),2,SW/솔루션,SAP,24
a00009052,29,대졸(예정),2,SW/솔루션,MariaDB,23
a00009052,29,대졸(예정),2,SW/솔루션,Notion,12
a00009053,26,대졸(예정),2,서버/백엔드 개발자,Amazon EKS,20
a00009053,26,대졸(예정),2,서버/백엔드 개발자,Elasticsearch,25
a00009053,26,대졸(예정),2,서버/백엔드 개발자,K8S,24
a00009053,26,대졸(예정),2,서버/백엔드 개발자,Druid,22
a00009053,26,대졸(예정),2,서버/백엔드 개발자,IntelliJ IDEA,21
a00009054,51,대졸(예정),5,웹 풀스택 개발자,React,27
a00009054,51,대졸(예정),5,웹 풀스택 개발자,Oracle,36
a00009054,51,대졸(예정),5,웹 풀스택 개발자,Thymeleaf,29
a00009054,51,대졸(예정),5,웹 풀스택 개발자,FW,31
a00009054,51,대졸(예정),5,웹 풀스택 개발자,Jenkins,34
a00009055,41,대졸(예정),9,빅데이터 엔지니어,HALCON,55
a00009055,41,대졸(예정),9,빅데이터 엔지니어,Spring,51
a00009055,41,대졸(예정),9,빅데이터 엔지니어,Pandas,53
a00009056,49,대졸(예정),18,정보보안 담당자,Deta Cloud,50
a00009056,49,대졸(예정),18,정보보안 담당자,HTML5,52
a00009056,49,대졸(예정),18,정보보안 담당자,MES,49
a00009085,44,초대졸(예정),8,인공지능/머신러닝,Embedded Linux,41
a00009085,44,초대졸(예정),8,인공지능/머신러닝,Grafana,43
a00009085,44,초대졸(예정),8,인공지능/머신러닝,Java,49
a00009085,44,초대졸(예정),8,인공지능/머신러닝,R,53
a00009085,44,초대졸(예정),8,인공지능/머신러닝,ASP.NET,47
a00009057,21,대졸(예정),0,빅데이터 엔지니어,Amazon EKS,0
a00009057,21,대졸(예정),0,빅데이터 엔지니어,SW,7
a00009057,21,대졸(예정),0,빅데이터 엔지니어,Cisco,9
a00009057,21,대졸(예정),0,빅데이터 엔지니어,DB,3
a00009058,51,고졸(예정),18,서버/백엔드 개발자,Fluentd,48
a00009058,51,고졸(예정),18,서버/백엔드 개발자,TypeORM,52
a00009058,51,고졸(예정),18,서버/백엔드 개발자,Eclipse,54
a00009058,51,고졸(예정),18,서버/백엔드 개발자,Appium,47
a00010394,44,대졸(예정),17,웹퍼블리셔,IntelliJ IDEA,41
a00010394,44,대졸(예정),17,웹퍼블리셔,CSS 3,53
a00010394,44,대졸(예정),17,웹퍼블리셔,Java,53
a00009059,27,대졸(예정),4,DevOps/시스템 엔지니어,Docker Cloud,30
a00009059,27,대졸(예정),4,DevOps/시스템 엔지니어,ASP.NET,29
a00009059,27,대졸(예정),4,DevOps/시스템 엔지니어,PCB,33
a00009060,36,석박사(예정),4,서버/백엔드 개발자,Uniform CSS,34
a00009060,36,석박사(예정),4,서버/백엔드 개발자,Supabase,37
a00009060,36,석박사(예정),4,서버/백엔드 개발자,Amazon EKS,32
a00009060,36,석박사(예정),4,서버/백엔드 개발자,AZURE,38
a00009060,36,석박사(예정),4,서버/백엔드 개발자,OAuth2,40
a00009061,24,대졸(예정),0,서버/백엔드 개발자,ASP.NET,9
a00009061,24,대졸(예정),0,서버/백엔드 개발자,Embedded,5
a00009061,24,대졸(예정),0,서버/백엔드 개발자,React,7
a00009061,24,대졸(예정),0,서버/백엔드 개발자,Apache HTTP Server,1
a00009062,30,석박사(예정),0,서버/백엔드 개발자,R Language,11
a00009062,30,석박사(예정),0,서버/백엔드 개발자,Dynamo,28
a00009062,30,석박사(예정),0,서버/백엔드 개발자,ScrapingBot,5
a00009062,30,석박사(예정),0,서버/백엔드 개발자,Classic ASP,0
a00009063,29,석박사(예정),0,웹퍼블리셔,GitHub,0
a00009063,29,석박사(예정),0,웹퍼블리셔,React Native,9
a00009063,29,석박사(예정),0,웹퍼블리셔,TailwindCSS,5
a00009064,25,초대졸(예정),0,서버/백엔드 개발자,Objective-C,2
a00009064,25,초대졸(예정),0,서버/백엔드 개발자,SQL,5
a00009064,25,초대졸(예정),0,서버/백엔드 개발자,Amazon EKS,6
a00009064,25,초대졸(예정),0,서버/백엔드 개발자,L7,1
a00009065,35,대졸(예정),6,안드로이드 개발자,LiveData,30
a00009065,35,대졸(예정),6,안드로이드 개발자,Qt,27
a00009065,35,대졸(예정),6,안드로이드 개발자,Android SDK,40
a00009065,35,대졸(예정),6,안드로이드 개발자,Vue.js,35
a00009065,35,대졸(예정),6,안드로이드 개발자,AAC,37
a00009066,27,대졸(예정),3,정보보안 담당자,Azure DevOps,13
a00009066,27,대졸(예정),3,정보보안 담당자,Python,23
a00009066,27,대졸(예정),3,정보보안 담당자,CSS 3,13
a00009066,27,대졸(예정),3,정보보안 담당자,HW,11
a00009066,27,대졸(예정),3,정보보안 담당자,Rust,22
a00009181,32,대졸(예정),5,SW/솔루션,L7,28
a00009181,32,대졸(예정),5,SW/솔루션,NoSql,33
a00009181,32,대졸(예정),5,SW/솔루션,Transformers,34
a00009181,32,대졸(예정),5,SW/솔루션,Oracle,27
a00009181,32,대졸(예정),5,SW/솔루션,ROS,37
a00009067,42,대졸(예정),16,빅데이터 엔지니어,Amazon S3,48
a00009067,42,대졸(예정),16,빅데이터 엔지니어,Embedded Linux,48
a00009067,42,대졸(예정),16,빅데이터 엔지니어,DB,55
a00009067,42,대졸(예정),16,빅데이터 엔지니어,AI/인공지능,41
a00009068,39,대졸(예정),1,안드로이드 개발자,Lottie,22
a00009068,39,대졸(예정),1,안드로이드 개발자,Room,18
a00009068,39,대졸(예정),1,안드로이드 개발자,Kotlin,14
a00009068,39,대졸(예정),1,안드로이드 개발자,React Native,24
a00009069,49,고졸(예정),16,프론트엔드 개발자,GraphQL,64
a00009069,49,고졸(예정),16,프론트엔드 개발자,GCP,55
a00009069,49,고졸(예정),16,프론트엔드 개발자,Java,72
a00009069,49,고졸(예정),16,프론트엔드 개발자,Tableau,44
a00009069,49,고졸(예정),16,프론트엔드 개발자,WebSocket,44
a00009070,28,고졸(예정),1,서버/백엔드 개발자,Electron,12
a00009070,28,고졸(예정),1,서버/백엔드 개발자,Confluence,18
a00009070,28,고졸(예정),1,서버/백엔드 개발자,Chakra UI,20
a00009071,28,대졸(예정),0,빅데이터 엔지니어,SummitDB,0
a00009071,28,대졸(예정),0,빅데이터 엔지니어,MongoDB,0
a00009071,28,대졸(예정),0,빅데이터 엔지니어,Django,5
a00009072,27,초대졸(예정),0,DevOps/시스템 엔지니어,Jira,6
a00009072,27,초대졸(예정),0,DevOps/시스템 엔지니어,Cisco,1
a00009072,27,초대졸(예정),0,DevOps/시스템 엔지니어,React Native,8
a00009073,40,대졸(예정),5,정보보안 담당자,Azure Security Center,31
a00009073,40,대졸(예정),5,정보보안 담당자,Electron,34
a00009073,40,대졸(예정),5,정보보안 담당자,JavaScript,29
a00009074,44,초대졸(예정),19,DevOps/시스템 엔지니어,AWS IAM,55
a00009074,44,초대졸(예정),19,DevOps/시스템 엔지니어,Pads,42
a00009074,44,초대졸(예정),19,DevOps/시스템 엔지니어,Kubeflow,49
a00009074,44,초대졸(예정),19,DevOps/시스템 엔지니어,LDAP,55
a00009074,44,초대졸(예정),19,DevOps/시스템 엔지니어,L2,50
a00009075,42,대졸(예정),9,iOS 개발자,Socket.IO,53
a00009075,42,대졸(예정),9,iOS 개발자,Recoil,48
a00009075,42,대졸(예정),9,iOS 개발자,SwiftUI,52
a00009076,26,대졸(예정),3,서버/백엔드 개발자,QA,13
a00009076,26,대졸(예정),3,서버/백엔드 개발자,Recoil,17
a00009076,26,대졸(예정),3,서버/백엔드 개발자,Akka HTTP,20
a00009076,26,대졸(예정),3,서버/백엔드 개발자,Blueprint,22
a00009077,30,초대졸(예정),0,빅데이터 엔지니어,K8S,9
a00009077,30,초대졸(예정),0,빅데이터 엔지니어,Vulkan,4
a00009077,30,초대졸(예정),0,빅데이터 엔지니어,Linear,8
a00009078,28,대졸(예정),4,정보보안 담당자,GCP,33
a00009078,28,대졸(예정),4,정보보안 담당자,JavaScript,39
a00009078,28,대졸(예정),4,정보보안 담당자,Snort,35
a00009079,32,대졸(예정),1,인공지능/머신러닝,GNU Bash,24
a00009079,32,대졸(예정),1,인공지능/머신러닝,Kubernetes,16
a00009079,32,대졸(예정),1,인공지능/머신러닝,QA,22
a00009079,32,대졸(예정),1,인공지능/머신러닝,Docker,11
a00009079,32,대졸(예정),1,인공지능/머신러닝,Elasticsearch,14
a00009080,51,대졸(예정),8,프론트엔드 개발자,Go,48
a00009080,51,대졸(예정),8,프론트엔드 개발자,OpenAPI,43
a00009080,51,대졸(예정),8,프론트엔드 개발자,Shopify,43
a00009083,51,대졸(예정),20,프론트엔드 개발자,Jira,53
a00009083,51,대졸(예정),20,프론트엔드 개발자,ASIC,44
a00009083,51,대졸(예정),20,프론트엔드 개발자,ES6,51
a00009086,38,대졸(예정),4,프론트엔드 개발자,pnpm,36
a00009086,38,대졸(예정),4,프론트엔드 개발자,Selenium,26
a00009086,38,대졸(예정),4,프론트엔드 개발자,Eclipse,28
a00009086,38,대졸(예정),4,프론트엔드 개발자,CSS 3,38
a00009088,21,대졸(예정),0,서버/백엔드 개발자,QA,1
a00009088,21,대졸(예정),0,서버/백엔드 개발자,OpenStack,2
a00009088,21,대졸(예정),0,서버/백엔드 개발자,TypeScript,3
a00009089,48,초대졸(예정),5,인공지능/머신러닝,MariaDB,29
a00009089,48,초대졸(예정),5,인공지능/머신러닝,Scala,34
a00009089,48,초대졸(예정),5,인공지능/머신러닝,SummitDB,32
a00009089,48,초대졸(예정),5,인공지능/머신러닝,Shell,28
a00009090,29,대졸(예정),3,서버/백엔드 개발자,Ruby,11
a00009090,29,대졸(예정),3,서버/백엔드 개발자,SQL,23
a00009090,29,대졸(예정),3,서버/백엔드 개발자,AWS CodePipeline,22
a00009090,29,대졸(예정),3,서버/백엔드 개발자,Git,13
a00009090,29,대졸(예정),3,서버/백엔드 개발자,Mfc,23
a00009091,48,석박사(예정),7,서버/백엔드 개발자,Framer,41
a00009091,48,석박사(예정),7,서버/백엔드 개발자,Confluence,42
a00009091,48,석박사(예정),7,서버/백엔드 개발자,AWS Data Pipeline,51
a00009091,48,석박사(예정),7,서버/백엔드 개발자,Network,49
a00009092,23,대졸(예정),0,HW/임베디드,Network,6
a00009092,23,대졸(예정),0,HW/임베디드,WPF,1
a00009092,23,대졸(예정),0,HW/임베디드,Ccnp,5
a00009092,23,대졸(예정),0,HW/임베디드,Mfc,8
a00009093,32,대졸(예정),9,프론트엔드 개발자,ProProfs Knowledge Base,54
a00009093,32,대졸(예정),9,프론트엔드 개발자,Rust,48
a00009093,32,대졸(예정),9,프론트엔드 개발자,Kafka,50
a00009093,32,대졸(예정),9,프론트엔드 개발자,axios,55
a00009093,32,대졸(예정),9,프론트엔드 개발자,Google BigQuery,42
a00009094,20,초대졸(예정),1,서버/백엔드 개발자,Redis,13
a00009094,20,초대졸(예정),1,서버/백엔드 개발자,DeepLearning,16
a00009094,20,초대졸(예정),1,서버/백엔드 개발자,QA,15
a00009094,20,초대졸(예정),1,서버/백엔드 개발자,Vercel,16
a00009094,20,초대졸(예정),1,서버/백엔드 개발자,DB,13
a00009095,32,석박사(예정),3,웹퍼블리셔,React,11
a00009095,32,석박사(예정),3,웹퍼블리셔,axios,11
a00009095,32,석박사(예정),3,웹퍼블리셔,TypeScript,20
a00009096,39,대졸(예정),8,서버/백엔드 개발자,Lua,42
a00009096,39,대졸(예정),8,서버/백엔드 개발자,Amazon RDS,44
a00009096,39,대졸(예정),8,서버/백엔드 개발자,REST API,45
a00009096,39,대졸(예정),8,서버/백엔드 개발자,Python,55
a00009096,39,대졸(예정),8,서버/백엔드 개발자,Kubeflow,42
a00009097,28,고졸(예정),0,서버/백엔드 개발자,DB,5
a00009097,28,고졸(예정),0,서버/백엔드 개발자,Gradle,1
a00009097,28,고졸(예정),0,서버/백엔드 개발자,React.js Boilerplate,1
a00009098,20,고졸(예정),0,SW/솔루션,TypeScript,0
a00009098,20,고졸(예정),0,SW/솔루션,Java,8
a00009098,20,고졸(예정),0,SW/솔루션,TCP/IP,1
a00009098,20,고졸(예정),0,SW/솔루션,ROS,0
a00009099,21,대졸(예정),0,안드로이드 개발자,Android OS,3
a00009099,21,대졸(예정),0,안드로이드 개발자,OpenCV,4
a00009099,21,대졸(예정),0,안드로이드 개발자,Dagger Hilt,4
a00009099,21,대졸(예정),0,안드로이드 개발자,C,9
a00009100,28,석박사(예정),1,SW/솔루션,Newman,23
a00009100,28,석박사(예정),1,SW/솔루션,Adobe Target,20
a00009100,28,석박사(예정),1,SW/솔루션,Azure App Service,24
a00009100,28,석박사(예정),1,SW/솔루션,Flutter,23
a00009100,28,석박사(예정),1,SW/솔루션,Amazon Athena,19
a00009101,28,대졸(예정),0,프론트엔드 개발자,Storybook,10
a00009101,28,대졸(예정),0,프론트엔드 개발자,R Language,7
a00009101,28,대졸(예정),0,프론트엔드 개발자,Jest,1
a00009101,28,대졸(예정),0,프론트엔드 개발자,Babel,0
a00009101,28,대졸(예정),0,프론트엔드 개발자,MongoDB,4
a00009102,29,대졸(예정),1,서버/백엔드 개발자,Unreal Engine,21
a00009102,29,대졸(예정),1,서버/백엔드 개발자,AWS CodePipeline,24
