employee_id,employee_name,age,gender,location,education,career,job,skills,work_location,hope_salary,timestamp
a00007255,손XX,31세~35세,남자,인천광역시 서구,대졸(예정),5년,프론트엔드 개발자,React;HTML;Git,인천광역시,면접후결정,2025-09-10 05:52:41.669957
a00007256,오XX,26세~30세,여자,전라남도 순천시,대졸(예정),3년,SW/솔루션,MySQL;Redis;GitHub,"전라남도 순천시, 경상남도 하동군",면접후결정,2025-09-10 05:52:41.669957
a00007257,노XX,25세이하,여자,부산광역시 강서구,고졸(예정),1년,정보보안 담당자,CISM;Encryption;Cyber Security,"울산광역시, 부산광역시 강서구, 부산광역시 북구",면접후결정,2025-09-10 05:52:41.669957
a00007258,양XX,31세~35세,남자,전라남도 무안군,초대졸(예정),6년,서버/백엔드 개발자,Spring Framework;MongoDB;ExpressJS;Git,"전라남도 무안군, 전라남도 나주시, 전라남도 함평군",면접후결정,2025-09-10 05:52:41.669957
a00007259,송XX,26세~30세,여자,경상남도 창원시,초대졸(예정),신입,devops/시스템 엔지니어,Grafana;FastAPI;Kubernetes;Prometheus;PaaS,"경상남도 창원시, 부산광역시 강서구",면접후결정,2025-09-10 05:52:41.669957
a00007260,오XX,26세~30세,남자,경기도 화성시,대졸(예정),2년,HW/임베디드,Driver Development;Bare-metal Programming;Real-Time OS;Microcontrollers;C,"경기도 화성시, 경기도 안산시, 경기도 수원시",면접후결정,2025-09-10 05:52:41.669957
a00007261,전XX,26세~30세,남자,서울특별시 마포구,대졸(예정),3년,블록체인,TVM;EVM;Solana;Python,"서울특별시 마포구, 서울특별시 서대문구",면접후결정,2025-09-10 05:52:41.669957
a00007262,안XX,25세이하,남자,경상남도 창원시,대졸(예정),신입,서버/백엔드 개발자,Redis;JPA;ExpressJS,"경상남도 창원시, 경상남도 김해시, 부산광역시 북구",면접후결정,2025-09-10 05:52:41.669957
a00007263,민XX,46세이상,남자,경기도 수원시,초대졸(예정),20년 이상,서버/백엔드 개발자,Git;Spring Framework;JPA;JIRA;PyTorch,"경기도 수원시, 경기도 용인시",면접후결정,2025-09-10 05:52:41.669957
a00007264,하XX,26세~30세,여자,서울특별시 은평구,초대졸(예정),2년,프론트엔드 개발자,React;Java;AWS;Git;HTML,"서울특별시 은평구, 서울특별시 성북구",면접후결정,2025-09-10 05:52:41.669957
a00007265,고XX,26세~30세,남자,경기도 남양주시,대졸(예정),3년,서버/백엔드 개발자,Node.js;Git;ExpressJS,"경기도 남양주시, 서울특별시 강동구, 경기도 하남시",면접후결정,2025-09-10 05:52:41.669957
a00007266,배XX,26세~30세,여자,서울특별시 노원구,석박사(예정),1년,프론트엔드 개발자,Git;CSS;Java;GitHub;HTML,서울특별시,면접후결정,2025-09-10 05:52:41.669957
a00007267,한XX,26세~30세,남자,경상북도 상주시,대졸(예정),2년,서버/백엔드 개발자,AWS;Git;Spring Boot;JIRA;ExpressJS,"대전광역시, 경상북도 상주시, 경상북도 구미시",면접후결정,2025-09-10 05:52:41.669957
a00007268,전XX,26세~30세,여자,인천광역시 남동구,초대졸(예정),신입,블록체인,TVM;Golang;JavaScript;EVM;Rust,"인천광역시, 서울특별시",면접후결정,2025-09-10 05:52:41.669957
a00007269,성XX,41세~45세,남자,서울특별시 은평구,대졸(예정),7년,웹퍼블리셔,NoSQL;AWS;RDBMS;Spring,"인천광역시, 서울특별시 은평구, 서울특별시 마포구",면접후결정,2025-09-10 05:52:41.669957
a00007270,유XX,26세~30세,남자,대전광역시 중구,대졸(예정),신입,devops/시스템 엔지니어,Prometheus;FastAPI;PaaS,"대전광역시, 충청북도",면접후결정,2025-09-10 05:52:41.669957
a00007271,오XX,26세~30세,남자,경상남도 창원시,석박사(예정),1년,정보보안 담당자,ISMS-P;CISA;Criminal IP,"경상남도 창원시, 경상남도 함안군, 부산광역시 강서구",면접후결정,2025-09-10 05:52:41.669957
a00007272,백XX,31세~35세,여자,경상남도 거제시,대졸(예정),3년,서버/백엔드 개발자,Nest.js;AWS;Spring Framework;Node.js,"경상남도 거제시, 경상남도 통영시",면접후결정,2025-09-10 05:52:41.669957
a00007273,주XX,26세~30세,남자,경상북도 구미시,대졸(예정),3년,SW/솔루션,MySQL;Git;JPA;Spring Framework,"경상북도 구미시, 경상북도 김천시, 대구광역시 서구",면접후결정,2025-09-10 05:52:41.669957
a00007274,조XX,36세~40세,남자,경상북도 구미시,초대졸(예정),5년,iOS 개발자,Rx;Swift;일본어,"경상북도 구미시, 경상북도 성주군",면접후결정,2025-09-10 05:52:41.669957
a00007275,윤XX,31세~35세,남자,대구광역시 수성구,초대졸(예정),5년,프론트엔드 개발자,React;HTML;TypeScript;Java;JavaScript,"대구광역시 수성구, 대구광역시 남구, 대구광역시 동구",면접후결정,2025-09-10 05:52:41.669957
a00007276,우XX,25세이하,남자,서울특별시 관악구,초대졸(예정),신입,서버/백엔드 개발자,JavaScript;ExpressJS;JIRA;FastAPI;MySQL,"서울특별시, 인천광역시",면접후결정,2025-09-10 05:52:41.669957
a00007277,유XX,31세~35세,여자,경상남도 창원시,대졸(예정),3년,정보보안 담당자,ISMS-P;VPN;CISSP;Criminal IP;ISO 27001,"경상남도 창원시, 경상남도 함안군, 경상남도 김해시",면접후결정,2025-09-10 05:52:41.669957
a00007278,안XX,26세~30세,남자,인천광역시 서구,초대졸(예정),4년,HW/임베디드,KiCAD;Embedded;Linux,"경기도, 인천광역시 서구, 인천광역시 계양구",면접후결정,2025-09-10 05:52:41.669957
a00007279,정XX,25세이하,남자,경기도 이천시,대졸(예정),신입,서버/백엔드 개발자,Docker;Nest.js;TypeScript;FastAPI;Spring Framework,"충청북도, 경기도 이천시, 경기도 광주시",면접후결정,2025-09-10 05:52:41.669957
a00007280,홍XX,31세~35세,남자,대구광역시 달성군,대졸(예정),신입,서버/백엔드 개발자,MongoDB;TypeScript;Node.js,"대구광역시, 경상남도",면접후결정,2025-09-10 05:52:41.669957
a00007281,서XX,25세이하,남자,충청북도 청주시,대졸(예정),신입,서버/백엔드 개발자,PyTorch;JIRA;ExpressJS,충청북도,면접후결정,2025-09-10 05:52:41.669957
a00007282,윤XX,31세~35세,남자,경기도 성남시,대졸(예정),3년,웹퍼블리셔,Spring;NoSQL;RDBMS;Jenkins,"경기도, 서울특별시",면접후결정,2025-09-10 05:52:41.669957
a00007283,유XX,41세~45세,남자,경기도 고양시,대졸(예정),15년,프론트엔드 개발자,AWS;JavaScript;CSS;Java,"경기도, 서울특별시",면접후결정,2025-09-10 05:52:41.669957
a00007284,백XX,26세~30세,남자,서울특별시 성동구,고졸(예정),신입,iOS 개발자,Rx;일본어;Firebase;Git,서울특별시,면접후결정,2025-09-10 05:52:41.669957
a00007285,남XX,26세~30세,남자,경상북도 경주시,초대졸(예정),1년,서버/백엔드 개발자,JPA;TypeScript;Python;Node.js;Spring Framework,"경상북도 경주시, 경상북도 영천시",면접후결정,2025-09-10 05:52:41.669957
a00007286,정XX,26세~30세,여자,대구광역시 북구,대졸(예정),신입,안드로이드 개발자,MVVM;Android;GitHub,"경상남도, 대구광역시 북구, 대구광역시 남구",면접후결정,2025-09-10 05:52:41.669957
a00007287,고XX,41세~45세,남자,경기도 시흥시,대졸(예정),13년,SW/솔루션,Java;MySQL;Spring Framework,"경기도 시흥시, 인천광역시 연수구",면접후결정,2025-09-10 05:52:41.669957
a00007288,신XX,25세이하,남자,경기도 의정부시,초대졸(예정),신입,프론트엔드 개발자,CSS;TypeScript;Git;HTML;MySQL,"서울특별시, 경기도 의정부시, 서울특별시 노원구",면접후결정,2025-09-10 05:52:41.669957
a00007289,홍XX,26세~30세,남자,서울특별시 송파구,석박사(예정),신입,웹퍼블리셔,NoSQL;Kubernetes;Azure;Spring,"서울특별시, 경기도",면접후결정,2025-09-10 05:52:41.669957
a00007290,고XX,25세이하,여자,서울특별시 송파구,대졸(예정),신입,정보보안 담당자,Criminal IP;VPN;ISMS-P,"서울특별시, 경기도",면접후결정,2025-09-10 05:52:41.669957
a00007291,전XX,46세이상,남자,경기도 화성시,고졸(예정),1년,정보보안 담당자,CISSP;IPS;VPN;Network Security;Firewall,"경기도 화성시, 경기도 시흥시, 경기도 안산시",면접후결정,2025-09-10 05:52:41.669957
a00007292,류XX,26세~30세,남자,경기도 부천시,대졸(예정),신입,게임 서버 개발자,Java;RESTful API;MySQL,"경기도 부천시, 인천광역시 계양구, 경기도 광명시",면접후결정,2025-09-10 05:52:41.669957
a00007293,최XX,31세~35세,남자,서울특별시 강동구,고졸(예정),4년,iOS 개발자,Flutter;Swift;GitHub;Restful API;Rx,"서울특별시 강동구, 경기도 하남시, 경기도 구리시",면접후결정,2025-09-10 05:52:41.669957
a00007294,송XX,25세이하,여자,강원특별자치도 영월군,대졸(예정),신입,iOS 개발자,일본어;GitHub;Flutter;Git,"충청북도, 강원특별자치도 영월군, 충청북도 단양군",면접후결정,2025-09-10 05:52:41.669957
a00007295,남XX,26세~30세,남자,서울특별시 구로구,대졸(예정),2년,서버/백엔드 개발자,TypeScript;Spring Boot;Redis;PyTorch;JPA,"서울특별시, 인천광역시",면접후결정,2025-09-10 05:52:41.669957
a00007296,신XX,31세~35세,남자,서울특별시 중구,대졸(예정),1년,프론트엔드 개발자,TypeScript;React;Java;JavaScript,"인천광역시, 서울특별시 중구, 서울특별시 용산구",면접후결정,2025-09-10 05:52:41.669957
a00007297,황XX,31세~35세,남자,서울특별시 강동구,석박사(예정),7년,서버/백엔드 개발자,Nest.js;Python;AWS;MySQL,서울특별시,면접후결정,2025-09-10 05:52:41.669957
a00007298,손XX,31세~35세,남자,서울특별시 마포구,석박사(예정),7년,인공지능/머신러닝,Git;FastAPI;GitHub;AWS;Docker,"서울특별시, 인천광역시",면접후결정,2025-09-10 05:52:41.669957
a00007299,배XX,25세이하,여자,강원특별자치도 고성군,대졸(예정),1년,devops/시스템 엔지니어,FastAPI;AWS;Linux;Docker;Grafana,"강원특별자치도 고성군, 강원특별자치도 속초시",면접후결정,2025-09-10 05:52:41.669957
a00007300,곽XX,46세이상,남자,전라남도 순천시,대졸(예정),20년 이상,정보보안 담당자,IPS;Encryption;ISO 27001,"전라남도 순천시, 경상남도 남해군, 전라남도 여수시",면접후결정,2025-09-10 05:52:41.669957
a00007301,임XX,31세~35세,남자,경기도 파주시,석박사(예정),7년,SW/솔루션,JPA;GitHub;AWS;React,"경기도 파주시, 경기도 연천군",면접후결정,2025-09-10 05:52:41.669957
a00007302,조XX,36세~40세,남자,충청북도 청주시,대졸(예정),5년,SW/솔루션,Git;Spring Framework;JPA;MySQL,충청북도,면접후결정,2025-09-10 05:52:41.669957
a00007303,홍XX,26세~30세,남자,서울특별시 강서구,대졸(예정),신입,웹퍼블리셔,RDBMS;Java;Spring Boot,서울특별시,면접후결정,2025-09-10 05:52:41.669957
a00007304,하XX,31세~35세,남자,부산광역시 동래구,초대졸(예정),4년,인공지능/머신러닝,PyTorch;Java;FastAPI,"경상남도, 부산광역시 동래구, 부산광역시 남구",면접후결정,2025-09-10 05:52:41.669957
a00007305,이XX,31세~35세,여자,제주특별자치도 제주시,고졸(예정),2년,SW/솔루션,Java;JPA;Spring Framework;Docker,"제주특별자치도, 광주광역시",면접후결정,2025-09-10 05:52:41.669957
a00007306,오XX,26세~30세,여자,경기도 광명시,대졸(예정),2년,devops/시스템 엔지니어,Prometheus;AWS;Bash;Linux;Docker,경기도,면접후결정,2025-09-10 05:52:41.669957
a00007307,유XX,41세~45세,남자,대전광역시 동구,고졸(예정),15년,서버/백엔드 개발자,MySQL;Nest.js;ExpressJS,대전광역시,면접후결정,2025-09-10 05:52:41.669957
a00007308,조XX,26세~30세,남자,부산광역시 부산진구,대졸(예정),4년,서버/백엔드 개발자,Docker;JPA;Nest.js;PyTorch;Spring Framework,"부산광역시 부산진구, 부산광역시 동래구, 부산광역시 동구",면접후결정,2025-09-10 05:52:41.669957
a00007309,우XX,26세~30세,남자,경기도 의왕시,대졸(예정),2년,devops/시스템 엔지니어,PaaS;AWS;Linux;FastAPI;Bash,"경기도, 인천광역시",면접후결정,2025-09-10 05:52:41.669957
a00007310,박XX,31세~35세,남자,강원특별자치도 원주시,초대졸(예정),6년,서버/백엔드 개발자,FastAPI;Node.js;Java;ExpressJS,"충청북도, 강원특별자치도 원주시, 경기도 여주시",면접후결정,2025-09-10 05:52:41.669957
a00007311,권XX,26세~30세,남자,경기도 고양시,대졸(예정),1년,블록체인,TVM;GitHub;Rust;Git;Python,"인천광역시, 경기도 고양시, 경기도 부천시",면접후결정,2025-09-10 05:52:41.669957
a00007312,전XX,46세이상,남자,경기도 화성시,대졸(예정),8년,서버/백엔드 개발자,Git;JavaScript;JPA;ExpressJS,"경기도 화성시, 경기도 안산시, 경기도 군포시",면접후결정,2025-09-10 05:52:41.669957
a00007313,조XX,31세~35세,여자,경기도 화성시,고졸(예정),3년,QA 엔지니어,테스트 케이스;Confluence;SQL;Notion;MySQL,"경기도 화성시, 경기도 수원시, 경기도 군포시",면접후결정,2025-09-10 05:52:41.669957
a00007314,문XX,25세이하,남자,충청남도 아산시,석박사(예정),1년,iOS 개발자,Swift;일본어;MVVM,"충청남도 아산시, 경기도 평택시, 충청남도 공주시",면접후결정,2025-09-10 05:52:41.669957
a00007315,장XX,41세~45세,여자,서울특별시 강동구,초대졸(예정),3년,서버/백엔드 개발자,Docker;PostgreSQL;Java;FastAPI;ExpressJS,"서울특별시 강동구, 경기도 구리시",면접후결정,2025-09-10 05:52:41.669957
a00007316,고XX,26세~30세,여자,경기도 안산시,대졸(예정),신입,서버/백엔드 개발자,Python;ExpressJS;Redis;MySQL,경기도,면접후결정,2025-09-10 05:52:41.669957
a00007317,서XX,31세~35세,여자,경기도 양평군,대졸(예정),9년,서버/백엔드 개발자,Nest.js;JavaScript;Redis,경기도,면접후결정,2025-09-10 05:52:41.669957
a00007318,손XX,26세~30세,남자,경기도 용인시,초대졸(예정),2년,서버/백엔드 개발자,Spring Boot;MySQL;Spring Framework;ExpressJS,"경기도 용인시, 경기도 수원시",면접후결정,2025-09-10 05:52:41.669957
a00007319,구XX,41세~45세,남자,경기도 김포시,대졸(예정),2년,빅데이터 엔지니어,Java;Spring Boot;Kubernetes;Spring;NoSQL,경기도,면접후결정,2025-09-10 05:52:41.669957
a00007320,전XX,46세이상,여자,경상남도 창원시,대졸(예정),20년 이상,프론트엔드 개발자,HTML;Git;AWS;GitHub;React,경상남도,면접후결정,2025-09-10 05:52:41.669957
a00007321,강XX,25세이하,남자,경기도 파주시,대졸(예정),신입,정보보안 담당자,VPN;ISMS-P;IPS;Cyber Security;Criminal IP,경기도,면접후결정,2025-09-10 05:52:41.669957
a00007322,유XX,31세~35세,남자,경기도 김포시,대졸(예정),신입,SW/솔루션,JPA;GitHub;Git;Spring Framework;Redis,경기도,면접후결정,2025-09-10 05:52:41.669957
a00007323,백XX,26세~30세,남자,인천광역시 서구,고졸(예정),신입,빅데이터 엔지니어,Java;Kubernetes;Spring;RDBMS;AWS,"경기도, 인천광역시 서구, 인천광역시 계양구",면접후결정,2025-09-10 05:52:41.669957
a00007324,전XX,31세~35세,남자,경기도 이천시,대졸(예정),3년,서버/백엔드 개발자,Git;PyTorch;Spring Boot;Docker,"경기도, 충청북도",면접후결정,2025-09-10 05:52:41.669957
a00007325,강XX,26세~30세,남자,경상북도 울진군,대졸(예정),5년,서버/백엔드 개발자,PostgreSQL;JavaScript;TypeScript;Spring Framework;Python,"대구광역시, 경상북도 울진군, 경상북도 봉화군",면접후결정,2025-09-10 05:52:41.669957
a00007326,황XX,41세~45세,여자,강원특별자치도 춘천시,대졸(예정),2년,iOS 개발자,Dart;MVVM;Swift;Flutter,강원특별자치도,면접후결정,2025-09-10 05:52:41.669957
a00007327,손XX,26세~30세,남자,경기도 안산시,대졸(예정),신입,웹퍼블리셔,Spring;Azure;Kubernetes;Docker,"인천광역시, 경기도 안산시, 경기도 의왕시",면접후결정,2025-09-10 05:52:41.669957
a00007328,손XX,31세~35세,여자,부산광역시 해운대구,석박사(예정),6년,DBA,Terraform;Oracle;AWS RDS;Azure SQL,부산광역시,면접후결정,2025-09-10 05:52:41.669957
a00007329,송XX,46세이상,남자,서울특별시 도봉구,초대졸(예정),1년,프론트엔드 개발자,AWS;TypeScript;Git;GitHub,서울특별시,면접후결정,2025-09-10 05:52:41.669957
a00007330,민XX,31세~35세,남자,서울특별시 용산구,대졸(예정),7년,서버/백엔드 개발자,Node.js;MongoDB;JIRA,"서울특별시 용산구, 서울특별시 강남구, 서울특별시 동작구",면접후결정,2025-09-10 05:52:41.669957
a00007331,조XX,31세~35세,남자,경기도 수원시,대졸(예정),신입,인공지능/머신러닝,PyTorch;Spring Framework;GitHub;Java,"경기도 수원시, 경기도 의왕시, 경기도 용인시",면접후결정,2025-09-10 05:52:41.669957
a00007332,차XX,31세~35세,남자,충청북도 영동군,초대졸(예정),6년,안드로이드 개발자,MongoDB;Android Studio;Flutter,"충청북도 영동군, 충청남도 금산군, 충청북도 옥천군",면접후결정,2025-09-10 05:52:41.669957
a00007333,나XX,26세~30세,여자,서울특별시 금천구,대졸(예정),신입,서버/백엔드 개발자,Nest.js;AWS;PostgreSQL;Java,"인천광역시, 서울특별시 금천구, 서울특별시 관악구",면접후결정,2025-09-10 05:52:41.669957
a00007334,신XX,25세이하,여자,충청남도 천안시,고졸(예정),신입,iOS 개발자,Swift;일본어;GitHub;Rx,충청남도,면접후결정,2025-09-10 05:52:41.669957
a00007335,송XX,26세~30세,여자,경기도 의왕시,초대졸(예정),2년,안드로이드 개발자,Flutter;Kotlin;MVVM,"경기도 의왕시, 경기도 과천시, 경기도 군포시",면접후결정,2025-09-10 05:52:41.669957
a00007336,조XX,41세~45세,여자,인천광역시 미추홀구,대졸(예정),5년,프론트엔드 개발자,AWS;Git;CSS;GitHub;JavaScript,"인천광역시 미추홀구, 인천광역시 연수구, 인천광역시 중구",면접후결정,2025-09-10 05:52:41.669957
a00007337,유XX,41세~45세,여자,경기도 평택시,대졸(예정),3년,devops/시스템 엔지니어,Prometheus;Grafana;Bash;PaaS;Linux,"경기도, 충청남도",면접후결정,2025-09-10 05:52:41.669957
a00007338,주XX,31세~35세,여자,서울특별시 은평구,대졸(예정),6년,서버/백엔드 개발자,MySQL;Node.js;MongoDB;TypeScript,서울특별시,면접후결정,2025-09-10 05:52:41.669957
a00007339,오XX,46세이상,남자,서울특별시 서초구,대졸(예정),19년,서버/백엔드 개발자,Spring Boot;JPA;Python,"경기도, 서울특별시 서초구, 서울특별시 송파구",면접후결정,2025-09-10 05:52:41.669957
a00007340,민XX,26세~30세,남자,경기도 의정부시,대졸(예정),2년,인공지능/머신러닝,CUDA;Linux;Python;Spring Framework,"서울특별시, 경기도 의정부시, 서울특별시 강북구",면접후결정,2025-09-10 05:52:41.669957
a00007341,문XX,26세~30세,남자,경기도 여주시,대졸(예정),2년,서버/백엔드 개발자,PostgreSQL;PyTorch;Python;Spring Framework;Node.js,"경기도 여주시, 강원특별자치도 횡성군, 강원특별자치도 원주시",면접후결정,2025-09-10 05:52:41.669957
a00007342,홍XX,46세이상,남자,경상북도 포항시,대졸(예정),20년 이상,정보보안 담당자,Cyber Security;CISSP;ISO 27001;IPS,"울산광역시, 경상북도 포항시, 경상북도 영천시",면접후결정,2025-09-10 05:52:41.669957
a00007343,주XX,41세~45세,남자,인천광역시 연수구,초대졸(예정),7년,인공지능/머신러닝,Linux;PyTorch;Java,인천광역시,면접후결정,2025-09-10 05:52:41.669957
a00007344,김XX,36세~40세,여자,서울특별시 강남구,대졸(예정),7년,SW/솔루션,JPA;React;Docker,"서울특별시, 경기도",면접후결정,2025-09-10 05:52:41.669957
a00007345,하XX,46세이상,남자,전북특별자치도 김제시,대졸(예정),10년,서버/백엔드 개발자,PostgreSQL;JIRA;Spring Framework;MongoDB,전북특별자치도,면접후결정,2025-09-10 05:52:41.669957
a00007346,조XX,41세~45세,남자,전라남도 신안군,대졸(예정),12년,빅데이터 엔지니어,NoSQL;AWS;Java;Kubernetes;RDBMS,"전라남도 신안군, 전라남도 무안군, 전라남도 목포시",면접후결정,2025-09-10 05:52:41.669957
a00007347,오XX,26세~30세,남자,서울특별시 서대문구,대졸(예정),1년,SW/솔루션,AWS;GitHub;JPA;Java;React,서울특별시,면접후결정,2025-09-10 05:52:41.669957
a00007348,노XX,46세이상,남자,인천광역시 중구,고졸(예정),20년 이상,서버/백엔드 개발자,Java;MySQL;Docker;TypeScript,"인천광역시 중구, 인천광역시 미추홀구",면접후결정,2025-09-10 05:52:41.669957
a00007349,정XX,31세~35세,여자,전북특별자치도 익산시,대졸(예정),9년,웹퍼블리셔,Docker;RDBMS;NoSQL,"충청남도, 전북특별자치도 익산시, 전북특별자치도 군산시",면접후결정,2025-09-10 05:52:41.669957
a00007350,박XX,26세~30세,남자,경상남도 창원시,대졸(예정),3년,서버/백엔드 개발자,Java;ExpressJS;Spring Framework,"경상남도, 울산광역시",면접후결정,2025-09-10 05:52:41.669957
a00007351,임XX,26세~30세,남자,인천광역시 연수구,대졸(예정),신입,안드로이드 개발자,Flutter;Android;MongoDB;GitHub;MVVM,"인천광역시, 서울특별시",면접후결정,2025-09-10 05:52:41.669957
a00007352,송XX,26세~30세,여자,충청남도 논산시,대졸(예정),3년,iOS 개발자,Dart;Git;MVVM,"충청남도 논산시, 대전광역시 유성구, 전북특별자치도 익산시",면접후결정,2025-09-10 05:52:41.669957
a00007353,정XX,25세이하,남자,전북특별자치도 무주군,석박사(예정),1년,서버/백엔드 개발자,TypeScript;PostgreSQL;MongoDB;FastAPI,"전북특별자치도 무주군, 대전광역시 동구, 충청남도 금산군",면접후결정,2025-09-10 05:52:41.669957
a00007354,곽XX,31세~35세,남자,경기도 고양시,대졸(예정),8년,서버/백엔드 개발자,Spring Framework;MongoDB;Nest.js,경기도,면접후결정,2025-09-10 05:52:41.669957
a00007355,유XX,25세이하,남자,인천광역시 미추홀구,대졸(예정),신입,SW/솔루션,React;Git;MySQL;AWS,"인천광역시 미추홀구, 인천광역시 중구",면접후결정,2025-09-10 05:52:41.669957
a00007356,주XX,36세~40세,여자,경기도 군포시,대졸(예정),6년,정보보안 담당자,CISM;Firewall;Network Security;VPN,"서울특별시, 경기도 군포시, 경기도 안산시",면접후결정,2025-09-10 05:52:41.669957
a00007357,송XX,41세~45세,남자,서울특별시 강동구,대졸(예정),11년,정보보안 담당자,Network Security;ISMS-P;ISO 27001;Criminal IP,서울특별시,면접후결정,2025-09-10 05:52:41.669957
a00007358,전XX,31세~35세,여자,경상북도 상주시,대졸(예정),6년,프론트엔드 개발자,MySQL;CSS;JavaScript;HTML,"경상북도, 충청북도",면접후결정,2025-09-10 05:52:41.669957
a00007359,하XX,25세이하,남자,경상남도 김해시,초대졸(예정),신입,웹퍼블리셔,Azure;Jenkins;Kubernetes,"경상남도 김해시, 부산광역시 북구, 부산광역시 강서구",면접후결정,2025-09-10 05:52:41.669957
a00007360,강XX,31세~35세,남자,서울특별시 강남구,대졸(예정),6년,devops/시스템 엔지니어,Docker;Prometheus;AWS;FastAPI;Kubernetes,"서울특별시 강남구, 서울특별시 서초구, 서울특별시 송파구",면접후결정,2025-09-10 05:52:41.669957
a00007361,고XX,25세이하,남자,대전광역시 서구,초대졸(예정),신입,DBA,MariaDB;Azure SQL;MySQL;AWS RDS;MongoDB,"대전광역시 서구, 대전광역시 중구, 대전광역시 유성구",면접후결정,2025-09-10 05:52:41.669957
a00007362,조XX,41세~45세,남자,경기도 파주시,대졸(예정),5년,프론트엔드 개발자,CSS;MySQL;TypeScript;JavaScript;React,경기도,면접후결정,2025-09-10 05:52:41.669957
a00007363,유XX,26세~30세,남자,부산광역시 남구,대졸(예정),1년,프론트엔드 개발자,AWS;HTML;TypeScript,"부산광역시 남구, 부산광역시 영도구",면접후결정,2025-09-10 05:52:41.669957
a00007364,윤XX,31세~35세,여자,강원특별자치도 원주시,대졸(예정),8년,SW/솔루션,GitHub;React;Redis;MySQL,강원특별자치도,면접후결정,2025-09-10 05:52:41.669957
a00007365,성XX,25세이하,남자,충청북도 충주시,대졸(예정),신입,iOS 개발자,Rx;Firebase;일본어,"충청북도, 강원특별자치도",면접후결정,2025-09-10 05:52:41.669957
a00007366,남XX,26세~30세,남자,광주광역시 북구,고졸(예정),신입,프론트엔드 개발자,MySQL;CSS;AWS;TypeScript,광주광역시,면접후결정,2025-09-10 05:52:41.669957
a00007367,유XX,31세~35세,여자,서울특별시 강동구,대졸(예정),1년,정보보안 담당자,CISM;Criminal IP;IPS;ISMS;Cyber Security,"경기도, 서울특별시 강동구, 서울특별시 광진구",면접후결정,2025-09-10 05:52:41.669957
a00007368,조XX,31세~35세,남자,경상북도 포항시,초대졸(예정),3년,devops/시스템 엔지니어,FastAPI;Kubernetes;Docker;Linux;Grafana,경상북도,면접후결정,2025-09-10 05:52:41.669957
a00007369,문XX,26세~30세,남자,전라남도 영암군,대졸(예정),2년,정보보안 담당자,CISM;Firewall;Encryption;ISO 27001;ISMS-P,"전라남도 영암군, 전라남도 나주시",면접후결정,2025-09-10 05:52:41.669957
a00007370,신XX,26세~30세,남자,충청남도 홍성군,대졸(예정),1년,인공지능/머신러닝,Spring Framework;GitHub;Linux;CUDA,"충청남도 홍성군, 충청남도 청양군",면접후결정,2025-09-10 05:52:41.669957
a00007371,조XX,31세~35세,남자,경상북도 문경시,석박사(예정),6년,프론트엔드 개발자,GitHub;AWS;HTML,"경상북도 문경시, 경상북도 영주시, 충청북도 보은군",면접후결정,2025-09-10 05:52:41.669957
a00007372,남XX,26세~30세,남자,제주특별자치도 제주시,고졸(예정),2년,devops/시스템 엔지니어,Bash;Linux;AWS,"제주특별자치도 제주시, 전라남도 진도군",면접후결정,2025-09-10 05:52:41.669957
a00007373,오XX,31세~35세,남자,제주특별자치도 서귀포시,대졸(예정),10년,웹퍼블리셔,Jenkins;Java;Docker,"제주특별자치도 서귀포시, 전라남도 완도군",면접후결정,2025-09-10 05:52:41.669957
a00007374,임XX,36세~40세,남자,경상북도 경주시,대졸(예정),2년,프론트엔드 개발자,JavaScript;React;HTML,경상북도,면접후결정,2025-09-10 05:52:41.669957
a00007375,곽XX,31세~35세,남자,전라남도 나주시,대졸(예정),6년,정보보안 담당자,CISA;CISM;VPN;IPS,"전라남도 나주시, 광주광역시 서구, 광주광역시 광산구",면접후결정,2025-09-10 05:52:41.669957
a00007376,신XX,25세이하,남자,부산광역시 기장군,대졸(예정),신입,프론트엔드 개발자,TypeScript;AWS;Git;GitHub,"부산광역시, 경상남도",면접후결정,2025-09-10 05:52:41.669957
a00007377,윤XX,26세~30세,남자,경기도 과천시,대졸(예정),3년,서버/백엔드 개발자,Python;FastAPI;JavaScript;ExpressJS;Redis,"서울특별시, 경기도 과천시, 서울특별시 관악구",면접후결정,2025-09-10 05:52:41.669957
a00007378,문XX,46세이상,남자,충청남도 홍성군,고졸(예정),20년 이상,프론트엔드 개발자,MySQL;React;Git;TypeScript,"충청남도 홍성군, 충청남도 청양군, 충청남도 서산시",면접후결정,2025-09-10 05:52:41.669957
a00007379,조XX,41세~45세,남자,경기도 오산시,대졸(예정),12년,SW/솔루션,React;Java;JPA,"서울특별시, 경기도 오산시, 경기도 수원시",면접후결정,2025-09-10 05:52:41.669957
a00007380,백XX,26세~30세,남자,경상남도 사천시,대졸(예정),2년,프론트엔드 개발자,JavaScript;Git;CSS;MySQL;AWS,"경상남도 사천시, 경상남도 고성군",면접후결정,2025-09-10 05:52:41.669957
a00007381,박XX,26세~30세,여자,서울특별시 성북구,대졸(예정),2년,프론트엔드 개발자,MySQL;AWS;JavaScript,서울특별시,면접후결정,2025-09-10 05:52:41.669957
